,code,allergen
1812085,8964001242369,en:sulphur-dioxide-and-sulphites
1812084,8964001242307,en:celery
1812084,8964001242307,en:gluten
1812084,8964001242307,en:sulphur-dioxide-and-sulphites
1191615,4710597041213,en:crustaceans
1191615,4710597041213,en:gluten
1191615,4710597041213,en:soybeans
692640,3175681040847,en:gluten
692640,3175681040847,en:milk
692640,3175681040847,en:soybeans
1242458,5056086515216,en:milk
1242458,5056086515216,en:soybeans
1794073,8719327004982,en:milk
1067692,4000345051701,en:gluten
1288603,5400910300286,en:gluten
1567083,8034013023314,en:gluten
1433013,7616500639904,en:milk
1433013,7616500639904,en:soybeans
1248848,5060120281289,en:nuts
328689,04154891,en:nuts
1168858,4306188355885,en:gluten
1168858,4306188355885,en:milk
714291,3230890860201,en:gluten
714291,3230890860201,en:milk
714291,3230890860201,en:soybeans
714267,3230890843976,en:mustard
714267,3230890843976,en:soybeans
629247,27047514,en:celery
629247,27047514,en:gluten
629247,27047514,en:milk
682173,3119780015306,en:gluten
666877,3052919044078,en:milk
665147,3046920000246,en:gluten
665147,3046920000246,en:milk
665147,3046920000246,en:nuts
665147,3046920000246,en:soybeans
507841,20151720,en:milk
681557,3116430211095,en:eggs
681557,3116430211095,en:gluten
681557,3116430211095,en:milk
681557,3116430211095,en:nuts
681557,3116430211095,en:soybeans
510405,2020203099999,en:eggs
510405,2020203099999,en:gluten
510405,2020203099999,en:milk
510405,2020203099999,en:oats
510405,2020203099999,en:peanuts
510405,2020203099999,en:soybeans
681569,3116430211408,en:eggs
681569,3116430211408,en:gluten
681569,3116430211408,en:milk
681569,3116430211408,en:nuts
681569,3116430211408,en:soybeans
681554,3116430211019,en:eggs
681554,3116430211019,en:gluten
681554,3116430211019,en:milk
681554,3116430211019,en:nuts
681554,3116430211019,en:soybeans
692745,3175681075627,en:milk
692745,3175681075627,en:soybeans
658698,3033491347511,en:milk
1596972,8410350039018,en:eggs
1596972,8410350039018,en:nuts
283719,0202621015740,en:gluten
283719,0202621015740,en:milk
283719,0202621015740,en:soybeans
1288968,54051133,en:soybeans
847494,3399130013385,en:milk
847494,3399130013385,en:mustard
847494,3399130013385,en:sulphur-dioxide-and-sulphites
482568,1234550700090,en:milk
482568,1234550700090,en:soybeans
482564,1234550600604,en:celery
482564,1234550600604,en:eggs
482564,1234550600604,en:gluten
482564,1234550600604,en:milk
511621,2023020000254,en:gluten
511621,2023020000254,en:milk
692686,3175681056442,en:milk
1182181,4388844004078,en:eggs
1182181,4388844004078,en:gluten
1182181,4388844004078,en:milk
1194022,4770190112109,en:fish
694179,3176582006598,en:milk
848001,3400936382237,en:sulphur-dioxide-and-sulphites
1201526,4971922352538,en:eggs
1201526,4971922352538,en:gluten
1587315,8410076473738,en:gluten
1067693,4000345051718,en:gluten
1067693,4000345051718,en:milk
693233,3175681195806,en:gluten
693233,3175681195806,en:milk
693233,3175681195806,en:soybeans
693233,3175681195806,en:sulphur-dioxide-and-sulphites
692584,3175681026636,en:milk
283644,0202593035753,en:eggs
283644,0202593035753,en:gluten
283644,0202593035753,en:milk
283644,0202593035753,en:nuts
283644,0202593035753,en:soybeans
1754320,8595229914099,en:gluten
1754320,8595229914099,sk:ovsená
1754320,8595229914099,sk:pšenica
1754320,8595229914099,sk:pšeničná
715838,3240931543901,en:crustaceans
715838,3240931543901,en:eggs
715838,3240931543901,en:gluten
715838,3240931543901,en:milk
715838,3240931543901,en:nuts
715838,3240931543901,en:soybeans
692586,3175681026650,en:eggs
692586,3175681026650,en:gluten
692586,3175681026650,en:milk
692586,3175681026650,en:soybeans
692587,3175681026667,en:eggs
692587,3175681026667,en:gluten
692587,3175681026667,en:milk
692587,3175681026667,en:soybeans
692588,3175681026674,en:eggs
692588,3175681026674,en:gluten
692588,3175681026674,en:milk
692588,3175681026674,en:soybeans
629004,27039854,en:milk
629004,27039854,en:nuts
692761,3175681082496,en:eggs
692761,3175681082496,en:gluten
692761,3175681082496,en:milk
692761,3175681082496,en:soybeans
310941,0243245063823,en:gluten
310941,0243245063823,en:milk
713874,3230890014192,en:mustard
713874,3230890014192,en:soybeans
1317169,5450100012314,en:milk
1444056,7630017649577,en:milk
681511,3116430210357,en:gluten
681511,3116430210357,en:milk
681511,3116430210357,en:soybeans
681713,3116740031833,en:milk
681713,3116740031833,en:soybeans
840852,3384089913121,en:gluten
840852,3384089913121,en:milk
841569,3386030006432,en:fish
841569,3386030006432,en:gluten
841569,3386030006432,en:soybeans
1544625,8023192001442,en:eggs
1544625,8023192001442,en:gluten
1544625,8023192001442,en:milk
1544625,8023192001442,en:sesame-seeds
1544625,8023192001442,en:soybeans
1597031,8410355001669,en:fish
1597031,8410355001669,en:gluten
1597031,8410355001669,en:molluscs
682696,3123070101044,en:milk
1810519,8934572400871,en:crustaceans
1810519,8934572400871,en:gluten
681640,3116430518118,en:eggs
681640,3116430518118,en:gluten
681640,3116430518118,en:soybeans
520931,2052830599993,en:gluten
520931,2052830599993,en:milk
520931,2052830599993,en:peanuts
520931,2052830599993,en:soybeans
676133,3100150647890,en:gluten
661692,3038359004032,en:celery
661692,3038359004032,en:gluten
661692,3038359004032,en:milk
661692,3038359004032,en:soybeans
314730,0260030013054,en:gluten
315358,0260209019023,en:gluten
315358,0260209019023,en:milk
963122,3700146205679,en:nuts
693762,3175681800380,en:milk
1799610,8850100006929,en:crustaceans
1799610,8850100006929,en:gluten
1799610,8850100006929,en:soybeans
584343,2383460003865,en:milk
714204,3230890759796,en:sulphur-dioxide-and-sulphites
714052,3230890196638,en:celery
714052,3230890196638,en:gluten
714052,3230890196638,en:mustard
714052,3230890196638,en:soybeans
714050,3230890185052,en:gluten
714050,3230890185052,en:milk
714050,3230890185052,en:soybeans
714265,3230890843952,en:mustard
714265,3230890843952,en:soybeans
584562,2392000000035,en:gluten
651065,30140783,en:nuts
851493,3414170006019,en:milk
663029,3040400210217,en:eggs
663029,3040400210217,en:gluten
663029,3040400210217,en:lupin
663029,3040400210217,en:milk
663029,3040400210217,en:soybeans
663029,3040400210217,en:sulphur-dioxide-and-sulphites
1317174,5450100012857,en:fish
1317174,5450100012857,en:milk
511181,2022047399990,en:gluten
511181,2022047399990,en:milk
511181,2022047399990,en:nuts
511181,2022047399990,en:peanuts
511181,2022047399990,en:sulphur-dioxide-and-sulphites
506175,2010477699995,en:gluten
506175,2010477699995,en:milk
506175,2010477699995,en:nuts
506175,2010477699995,en:peanuts
682949,3123456000763,en:gluten
682949,3123456000763,en:oats
282938,0202296017056,en:eggs
282938,0202296017056,en:fish
282938,0202296017056,en:gluten
282938,0202296017056,en:milk
282938,0202296017056,en:soybeans
311538,0247602018303,en:eggs
311538,0247602018303,en:milk
311538,0247602018303,en:nuts
311539,0247602019485,en:eggs
311539,0247602019485,en:milk
311539,0247602019485,en:nuts
282990,0202303020994,en:eggs
282990,0202303020994,en:gluten
282990,0202303020994,en:nuts
282025,0202034010172,en:gluten
282025,0202034010172,en:oats
282025,0202034010172,en:sesame-seeds
282321,0202121049207,en:gluten
282321,0202121049207,en:milk
849662,3410280006192,en:gluten
849662,3410280006192,en:milk
849646,3410280005577,en:milk
849646,3410280005577,en:nuts
1432938,7616500178359,en:soybeans
1432915,7616500172647,en:milk
1432915,7616500172647,en:nuts
1432915,7616500172647,en:soybeans
1432138,7614200079723,en:gluten
1231394,5034709003685,en:gluten
1231394,5034709003685,en:milk
1205062,5000159453455,en:gluten
1205062,5000159453455,en:milk
1205062,5000159453455,en:soybeans
508415,20165956,en:fish
508415,20165956,en:gluten
508415,20165956,en:milk
508415,20165956,en:molluscs
636975,2860057019091,en:milk
308341,0228125002048,en:milk
841434,3385990021202,en:celery
841434,3385990021202,en:eggs
841434,3385990021202,en:gluten
841434,3385990021202,en:milk
851495,3414170010467,en:milk
662331,3038687516016,en:fish
849884,3410280029078,en:eggs
849884,3410280029078,en:gluten
849884,3410280029078,en:milk
849614,3410280003832,en:gluten
849614,3410280003832,en:soybeans
1392154,7501011112254,en:gluten
1392154,7501011112254,en:milk
989941,3760025850109,en:eggs
989941,3760025850109,en:nuts
1554756,8031175071375,en:gluten
659941,3033710035717,en:celery
659941,3033710035717,en:gluten
277762,0200056073403,en:milk
842358,3389090005308,en:crustaceans
842358,3389090005308,en:gluten
842358,3389090005308,en:milk
842358,3389090005308,en:sulphur-dioxide-and-sulphites
283062,0202326019357,en:gluten
286900,0204662055105,en:eggs
286900,0204662055105,en:milk
291518,0207451045592,en:eggs
291518,0207451045592,en:gluten
291518,0207451045592,en:milk
291518,0207451045592,en:nuts
291518,0207451045592,en:soybeans
562830,2274651042056,en:eggs
562830,2274651042056,en:milk
549729,22130549,en:eggs
280711,0201253037854,en:fish
280711,0201253037854,en:milk
1812110,8964001541325,en:eggs
1812110,8964001541325,en:gluten
1812110,8964001541325,en:milk
1812111,8964001542278,en:celery
1812111,8964001542278,en:milk
1812111,8964001542278,en:soy protein
1812102,8964001541028,en:gluten
1811874,8954001541080,en:gluten
1812105,8964001541165,en:milk
1812104,8964001541141,en:gluten
1812107,8964001541202,en:gluten
1812112,8964001542292,en:milk
1812112,8964001542292,en:soy protein
1812112,8964001542292,en:soy protein
1812101,8964001541011,en:celery
1812101,8964001541011,en:gluten
1812101,8964001541011,en:soybeans
1812101,8964001541011,en:sulphur-dioxide-and-sulphites
1812101,8964001541011,en:soy proein
1812106,8964001541189,en:gluten
1812103,8964001541103,en:gluten
624754,2671331038963,en:milk
1232044,5037173000105,en:gluten
309085,0233728029750,en:mustard
312294,0251069015744,en:eggs
312294,0251069015744,en:gluten
312294,0251069015744,en:milk
285404,0203511022961,en:eggs
285404,0203511022961,en:milk
312415,0252064017054,en:gluten
281100,0201467017055,en:eggs
281100,0201467017055,en:gluten
281100,0201467017055,en:milk
281100,0201467017055,en:soybeans
694750,3177630046016,en:milk
319870,0286084066051,en:eggs
319870,0286084066051,en:gluten
1229918,5031021673343,en:eggs
1229918,5031021673343,en:gluten
1229918,5031021673343,en:milk
282622,0202192009315,en:gluten
1824947,9300605071117,en:milk
1824947,9300605071117,en:soybeans
1205496,5000159505673,en:milk
1205496,5000159505673,en:nuts
1205496,5000159505673,en:peanuts
1205495,5000159505635,en:peanuts
288276,0205603040679,en:gluten
846304,3396411222696,en:eggs
846304,3396411222696,en:gluten
280507,0201147018372,en:eggs
280507,0201147018372,en:gluten
280507,0201147018372,en:milk
280507,0201147018372,en:soybeans
637900,2861278016869,en:sulphur-dioxide-and-sulphites
716457,3242272996552,en:gluten
716457,3242272996552,en:milk
1205340,5000159491846,en:eggs
1205340,5000159491846,en:milk
1205340,5000159491846,en:peanuts
1205340,5000159491846,en:soybeans
657385,3029330069348,en:gluten
657385,3029330069348,en:sesame-seeds
987864,3760019716282,en:milk
987864,3760019716282,en:sulphur-dioxide-and-sulphites
496257,2000000205397,en:gluten
496257,2000000205397,en:sesame-seeds
713690,3230140005635,en:sulphur-dioxide-and-sulphites
716422,3242272967552,en:mustard
663608,3041091208279,en:milk
496954,2000000339047,en:gluten
1175351,4316268588584,en:gluten
695796,3179077469212,en:sulphur-dioxide-and-sulphites
1832729,9337825002270,en:nuts
1441959,7622300767303,en:eggs
1441959,7622300767303,en:gluten
1441959,7622300767303,en:milk
1441959,7622300767303,en:sesame-seeds
676433,3102621006236,en:milk
676433,3102621006236,en:nuts
676433,3102621006236,en:soybeans
1839533,9556041610322,en:gluten
1061526,3800020432440,en:gluten
522416,20591687,en:gluten
522416,20591687,en:soybeans
1548101,8025593127875,en:crustaceans
1548101,8025593127875,en:molluscs
1286965,5400337112004,en:gluten
1286965,5400337112004,en:milk
1286965,5400337112004,en:peanuts
716357,3242272877059,en:eggs
716357,3242272877059,en:fish
716357,3242272877059,en:gluten
716357,3242272877059,en:mustard
716334,3242272863250,en:eggs
716334,3242272863250,en:fish
716334,3242272863250,en:gluten
716334,3242272863250,en:mustard
716334,3242272863250,en:sulphur-dioxide-and-sulphites
660630,3036811366124,en:eggs
660630,3036811366124,en:gluten
660630,3036811366124,en:milk
343004,0628242840200,en:gluten
1242438,5056086509123,en:milk
661614,3038359002366,en:gluten
661614,3038359002366,en:mustard
661614,3038359002366,en:oats
661614,3038359002366,en:sesame-seeds
900543,3547402000735,en:sulphur-dioxide-and-sulphites
1834086,9349030004093,en:milk
1834086,9349030004093,en:soybeans
1585401,8410031961522,en:soybeans
851715,3415292416489,en:milk
1441918,7622300744793,en:gluten
1441918,7622300744793,en:milk
1441918,7622300744793,en:soybeans
1441918,7622300744793,es:trigo (gluten)
851235,3413900000112,en:eggs
851235,3413900000112,en:gluten
851235,3413900000112,en:milk
851235,3413900000112,en:nuts
1726034,8437012739314,en:milk
990730,3760029052585,en:eggs
990730,3760029052585,en:milk
843974,3392460479241,en:gluten
843974,3392460479241,en:milk
658340,3033491136306,en:milk
658340,3033491136306,en:soybeans
497058,2000000347103,en:eggs
497058,2000000347103,en:milk
312261,0250977007872,en:gluten
284721,0203056017712,en:eggs
284721,0203056017712,en:gluten
284721,0203056017712,en:soybeans
281978,0202026017059,en:eggs
281978,0202026017059,en:gluten
281978,0202026017059,en:milk
281978,0202026017059,en:nuts
281978,0202026017059,en:soybeans
649376,3000000211854,en:nuts
1444868,7640102890319,en:eggs
1444868,7640102890319,en:gluten
1444868,7640102890319,en:milk
1444868,7640102890319,en:soybeans
290671,0207001017451,en:gluten
312153,0250534012462,en:gluten
312153,0250534012462,en:milk
841496,3385990026245,en:celery
312438,0252303018378,en:eggs
312438,0252303018378,en:gluten
312438,0252303018378,en:milk
1659498,8423915000354,en:eggs
1659498,8423915000354,en:gluten
1659498,8423915000354,en:milk
1659498,8423915000354,en:soybeans
1061153,3781481002802,en:soybeans
1229002,5028966030843,en:gluten
1229002,5028966030843,en:milk
1229002,5028966030843,en:soybeans
1062009,3800065743259,en:milk
1062014,3800065743334,en:milk
1288361,5400766001160,en:gluten
605042,25371376,en:gluten
605042,25371376,en:oats
282441,0202154003023,en:gluten
309297,0236180014432,en:gluten
309297,0236180014432,en:soybeans
714668,3234510626000,en:gluten
714668,3234510626000,en:milk
284918,0203156009181,en:gluten
287046,0204843026245,en:eggs
287046,0204843026245,en:gluten
660307,3034910413008,en:milk
287047,0204844005386,en:eggs
287047,0204844005386,en:gluten
287047,0204844005386,en:lupin
287047,0204844005386,en:milk
287047,0204844005386,en:soybeans
638132,2864288033581,en:milk
498743,2000008012089,en:gluten
498743,2000008012089,en:milk
498743,2000008012089,en:soybeans
498723,2000008010177,en:gluten
280878,0201352031623,en:nuts
1288316,5400742901408,en:fish
1191562,4710487051551,fr:orange
1206906,5000169134641,en:milk
1206906,5000169134641,en:soybeans
546156,2205507002337,en:eggs
546156,2205507002337,en:milk
1752806,8594002834784,en:nuts
566381,2297093053794,en:milk
319868,0286084064415,en:eggs
319868,0286084064415,en:gluten
281559,0201735009188,en:milk
963894,3700189541130,en:fish
844869,3395250003183,en:eggs
844869,3395250003183,en:gluten
844869,3395250003183,en:soybeans
294553,0209114005585,en:gluten
1753088,8594014860252,en:milk
841492,3385990026115,en:celery
841492,3385990026115,en:gluten
988877,3760022333414,en:crustaceans
988877,3760022333414,en:fish
988877,3760022333414,en:gluten
988877,3760022333414,en:milk
988877,3760022333414,en:mustard
988877,3760022333414,en:sesame-seeds
988877,3760022333414,en:soybeans
499122,2000091010566,en:gluten
499122,2000091010566,en:milk
499122,2000091010566,en:nuts
319860,0286084052351,en:eggs
319860,0286084052351,en:gluten
1392044,7501008020425,en:gluten
498605,2000004835378,en:gluten
498605,2000004835378,en:soybeans
1398427,7600570564488,en:gluten
1129637,4061458052115,en:gluten
1129637,4061458052115,en:sesame-seeds
1129637,4061458052115,en:soybeans
342426,0628055401339,en:milk
150315,0055742550832,en:milk
523911,20649753,en:eggs
523911,20649753,en:gluten
523911,20649753,en:milk
523911,20649753,en:mustard
849747,3410280020532,en:eggs
849747,3410280020532,en:gluten
849747,3410280020532,en:milk
283632,0202589013123,en:gluten
1259309,5099268033658,en:gluten
1812030,8964000177211,en:gluten
1812030,8964000177211,en:albumin
1812028,8964000177181,en:gluten
1812028,8964000177181,en:albumin
1812036,8964000177433,en:gluten
1812082,8964001125167,en:gluten
1812082,8964001125167,en:sulphur-dioxide-and-sulphites
1812082,8964001125167,en:albumin
1812032,8964000177365,en:gluten
1812032,8964000177365,en:sulphur-dioxide-and-sulphites
1812029,8964000177204,en:gluten
1812029,8964000177204,en:albumin
1812035,8964000177419,en:albumin
1812031,8964000177242,en:milk
1812031,8964000177242,en:coconut oil
1812033,8964000177372,en:gluten
1812033,8964000177372,en:sulphur-dioxide-and-sulphites
1812038,8964000177822,en:gluten
